Time,x,y
42858323.253001,1.920848,1.898981
42866362.705871,1.900141,1.865731
42874402.158742,2.132994,1.999401
42882441.611613,2.256121,1.784547
42890481.064483,2.284911,1.703166
42898520.517354,2.331874,1.523848
42906559.970224,2.491439,1.237264
42914599.423095,2.566033,1.248381
42922638.875965,2.766252,1.061440
42930678.328836,2.678636,1.037465
42938717.781707,2.645739,0.950109
42946757.234577,2.708598,0.603471
42954796.687448,2.890359,0.501783
42962836.140318,3.011471,0.044077
42970875.593189,2.938961,0.011495
42978915.046059,2.803074,0.082374
42986954.498930,2.974383,-0.326393
42994993.951801,2.805821,-0.403660
43003033.404671,2.799882,-0.550729
43011072.857542,2.876366,-0.668125
43019112.310412,2.854724,-0.852818
43027151.763283,2.771763,-0.812521
43035191.216153,2.617814,-1.356103
43043230.669024,2.507683,-1.315715
43051270.121894,2.387640,-1.163422
43059309.574765,2.445458,-1.416405
43067349.027636,2.326074,-1.757252
43075388.480506,2.266312,-1.869397
43083427.933377,2.119237,-1.887640
43091467.386247,1.802855,-1.975971
43099506.839118,1.744576,-2.321313
43107546.291988,1.639456,-2.262205
43115585.744859,1.566211,-2.258103
43123625.197730,1.497826,-2.555619
43131664.650600,1.160651,-2.448696
43139704.103471,1.141581,-2.603079
43147743.556341,0.967336,-2.657967
43155783.009212,0.826067,-2.691817
43163822.462082,0.591031,-2.450749
43171861.914953,0.254657,-2.676545
43179901.367824,0.171361,-2.849069
43187940.820694,-0.031604,-2.746705
43195980.273565,0.041548,-2.889267
43204019.726435,-0.226612,-2.566259
43212059.179306,-0.382349,-2.742544
43220098.632176,-0.558538,-2.725728
43228138.085047,-0.836523,-2.566649
43236177.537918,-0.917519,-2.573472
43244216.990788,-0.926194,-2.302720
43252256.443659,-1.187308,-2.406369
43260295.896529,-1.332658,-2.337289
43268335.349400,-1.504250,-2.132663
43276374.802270,-1.708813,-2.440093
43284414.255141,-1.672774,-2.141325
43292453.708012,-2.039109,-2.180854
43300493.160882,-2.036839,-2.156327
43308532.613753,-2.180272,-1.743765
43316572.066623,-2.428439,-1.831058
43324611.519494,-2.298681,-1.590610
43332650.972364,-2.414636,-1.509995
43340690.425235,-2.500610,-1.421373
43348729.878106,-2.604074,-0.959839
43356769.330976,-2.709314,-1.167135
43364808.783847,-2.808447,-0.925566
43372848.236717,-2.872688,-0.800654
43380887.689588,-3.089154,-0.625343
43388927.142458,-2.937370,-0.157024
43396966.595329,-2.783554,-0.245505
43405006.048199,-3.000586,-0.306273
43413045.501070,-2.932190,0.215222
43421084.953941,-2.862212,0.105478
43429124.406811,-2.963639,0.485852
43437163.859682,-2.867309,0.469482
43445203.312552,-2.912649,0.712464
43453242.765423,-2.772493,0.820734
43461282.218293,-2.573050,1.006114
43469321.671164,-2.656146,0.989329
43477361.124035,-2.688628,1.437240
43485400.576905,-2.556548,1.389914
43493440.029776,-2.442600,1.595144
43501479.482646,-2.313852,1.601954
43509518.935517,-2.334307,1.661895
43517558.388387,-2.070975,1.779881
43525597.841258,-1.723624,2.023121
43533637.294129,-1.675196,2.009334
43541676.746999,-1.815479,1.976722
43549716.199870,-1.561578,2.368435
43557755.652740,-1.476524,2.466954
43565795.105611,-1.288533,2.188775
43573834.558481,-1.082906,2.568872
43581874.011352,-1.027645,2.404105
43589913.464223,-0.891616,2.684621
43597952.917093,-0.518521,2.531289
43605992.369964,-0.430051,2.491522
43614031.822834,-0.242231,2.584189
43622071.275705,-0.155802,2.677417
43630110.728575,0.056069,2.397169
43638150.181446,0.270083,2.750187
43646189.634317,0.388132,2.826383
43654229.087187,0.616874,2.530387
43662268.540058,0.700498,2.572097
43670307.992928,0.825610,2.567570
43678347.445799,1.155336,2.554213
43686386.898669,1.129020,2.745613
43694426.351540,1.341946,2.325325
43702465.804411,1.401030,2.180845
43710505.257281,1.679842,2.440963
43718544.710152,1.814262,2.234517
43726584.163022,1.811705,1.923560
43734623.615893,2.047517,2.236477
43742663.068763,1.970931,1.961196
43750702.521634,2.212790,1.604290
43758741.974505,2.255211,1.484702
43766781.427375,2.426811,1.650176
43774820.880246,2.560683,1.202616
43782860.333116,2.554087,1.204274
43790899.785987,2.576016,0.708593
43798939.238857,2.693526,0.906811
43806978.691728,2.771118,0.488837
43815018.144598,2.706904,0.619090
43823057.597469,2.738026,0.453104
43831097.050340,2.761162,-0.027511
43839136.503210,2.817055,0.175720
43847175.956081,2.868048,-0.192412
43855215.408951,2.866838,0.102105
43863254.861822,2.685071,-0.396392
43871294.314692,2.710970,-0.357165
43879333.767563,2.756159,-0.491114
43887373.220434,2.688904,-1.039728
43895412.673304,2.721739,-0.894856
43903452.126175,2.597128,-1.247824
43911491.579045,2.544790,-1.222790
43919531.031916,2.241535,-1.672788
43927570.484786,2.309465,-1.817819
43935609.937657,2.174537,-1.791523
43943649.390528,2.066201,-1.791465
43951688.843398,1.988847,-1.999145
43959728.296269,1.969906,-2.088798
43967767.749139,1.818372,-2.210977
43975807.202010,1.571799,-2.060456
43983846.654880,1.491320,-2.377904
43991886.107751,1.386807,-2.042914
43999925.560622,1.136507,-2.657017
44007965.013492,0.935635,-2.942291
44016004.466363,0.887634,-2.474577
44024043.919233,0.786762,-2.611783
44032083.372104,0.540695,-2.562680
44040122.824974,0.426407,-2.817651
44048162.277845,0.014778,-2.663456
44056201.730716,0.065449,-2.646718
44064241.183586,-0.115888,-2.633958
44072280.636457,-0.390991,-2.717381
44080320.089327,-0.613094,-2.796099
44088359.542198,-0.757034,-2.346760
44096398.995068,-0.985176,-2.718909
44104438.447939,-1.156317,-2.283223
44112477.900810,-1.211338,-2.119645
44120517.353680,-1.238299,-2.568763
44128556.806551,-1.356670,-2.373282
44136596.259421,-1.603618,-2.104136
44144635.712292,-1.696819,-2.157799
44152675.165162,-1.852479,-2.027585
44160714.618033,-2.130828,-1.994384
44168754.070904,-2.081701,-2.120561
44176793.523774,-2.313630,-1.867074
44184832.976645,-2.204566,-1.537376
44192872.429515,-2.560755,-1.626673
44200911.882386,-2.561362,-1.444422
44208951.335256,-2.651279,-0.940666
44216990.788127,-2.608605,-1.159431
44225030.240997,-2.763195,-0.749118
44233069.693868,-2.826992,-1.078892
44241109.146739,-2.685748,-0.749658
44249148.599609,-2.853615,-0.307986
44257188.052480,-2.798427,-0.427486
44265227.505350,-2.977694,-0.427719
44273266.958221,-2.921073,0.054577
44281306.411091,-3.044404,0.278557
44289345.863962,-2.960296,0.282621
44297385.316833,-2.908387,0.535432
44305424.769703,-2.853859,0.831260
44313464.222574,-2.893094,0.564308
44321503.675444,-2.660529,0.912680
44329543.128315,-2.811373,0.848585
44337582.581185,-2.464316,1.121132
44345622.034056,-2.514916,1.527598
44353661.486927,-2.542133,1.647656
44361700.939797,-2.336837,1.495115
44369740.392668,-2.261165,1.626346
44377779.845538,-2.303547,1.968960
44385819.298409,-1.956160,1.954081
44393858.751279,-1.729330,2.013748
44401898.204150,-1.816425,2.249336
44409937.657021,-1.626552,2.211952
44417977.109891,-1.601635,2.305162
44426016.562762,-1.350822,2.527465
44434056.015632,-1.143388,2.361674
44442095.468503,-0.971783,2.760074
44450134.921373,-0.916491,2.514576
44458174.374244,-0.617066,2.643900
44466213.827115,-0.506148,2.783485
44474253.279985,-0.276188,2.754365
44482292.732856,-0.305599,2.663355
44490332.185726,-0.020705,2.645958
44498371.638597,0.227017,2.569314
44506411.091467,0.283532,2.569743
44514450.544338,0.377071,2.575326
44522489.997209,0.596218,2.470454
44530529.450079,0.829935,2.395554
44538568.902950,1.126927,2.469216
44546608.355820,1.130748,2.639638
44554647.808691,1.281934,2.380807
44562687.261561,1.348872,2.157518
44570726.714432,1.645180,2.176143
44578766.167303,1.843410,2.045757
44586805.620173,2.040237,2.029118
44594845.073044,1.969884,2.083380
44602884.525914,1.997627,1.774092
44610923.978785,2.320751,1.611608
44618963.431655,2.404169,1.689903
44627002.884526,2.464874,1.488950
44635042.337396,2.413210,1.120016
44643081.790267,2.624624,1.537067
44651121.243138,2.725497,1.206981
44659160.696008,2.780914,1.007137
44667200.148879,2.656586,0.456308
44675239.601749,2.845146,0.626181
44683279.054620,2.757562,0.201888
44691318.507490,2.795319,0.372441
44699357.960361,2.737550,-0.007166
44707397.413232,2.938940,-0.033076
44715436.866102,2.921952,-0.283142
44723476.318973,2.848029,-0.247158
44731515.771843,3.043031,-0.555323
44739555.224714,2.866525,-0.668179
44747594.677584,2.888091,-0.823235
44755634.130455,2.592610,-0.930337
44763673.583326,2.623234,-1.174445
44771713.036196,2.521519,-1.373191
44779752.489067,2.393702,-1.679945
44787791.941937,2.295554,-1.495462
44795831.394808,2.114033,-1.613193
44803870.847678,2.060266,-1.655786
44811910.300549,2.224660,-1.614642
44819949.753420,1.969235,-1.875616
44827989.206290,1.842586,-2.001866
44836028.659161,1.542385,-2.185522
44844068.112031,1.553545,-2.231776
44852107.564902,1.411123,-2.282496
44860147.017772,1.161072,-2.531538
44868186.470643,1.013923,-2.332975
44876225.923514,0.852762,-2.330888
44884265.376384,0.885693,-2.592718
44892304.829255,0.545309,-2.865150
44900344.282125,0.374598,-2.520490
44908383.734996,0.170039,-2.719090
44916423.187866,-0.023444,-2.649263
44924462.640737,0.097735,-2.844585
44932502.093608,-0.276415,-2.547782
44940541.546478,-0.550182,-2.569236
44948580.999349,-0.585968,-2.528858
44956620.452219,-0.756579,-2.774942
44964659.905090,-1.076987,-2.404101
44972699.357960,-1.012068,-2.513883
44980738.810831,-1.203301,-2.602290
44988778.263701,-1.405054,-2.411802
44996817.716572,-1.504517,-2.298612
45004857.169443,-1.702893,-2.138832
45012896.622313,-1.808513,-2.057241
45020936.075184,-2.103468,-1.985794
45028975.528054,-1.930906,-1.881515
45037014.980925,-2.135313,-1.579504
45045054.433795,-2.281001,-1.408168
45053093.886666,-2.486980,-1.427100
45061133.339537,-2.526890,-1.396555
45069172.792407,-2.577550,-1.424327
45077212.245278,-2.643581,-1.318956
45085251.698148,-2.806294,-1.015899
45093291.151019,-2.898817,-0.798241
45101330.603889,-2.849917,-0.894882
45109370.056760,-2.830498,-0.194648
45117409.509631,-2.952425,-0.590897
45125448.962501,-2.943627,-0.411598
45133488.415372,-3.122281,-0.149385
45141527.868242,-2.714528,0.056032
45149567.321113,-2.870693,0.370315
45157606.773983,-2.939628,0.326106
45165646.226854,-2.862417,0.911152
45173685.679725,-3.023895,0.956155
45181725.132595,-2.887338,0.869405
45189764.585466,-2.611442,1.124193
45197804.038336,-2.627426,1.357305
45205843.491207,-2.599848,1.273295
45213882.944077,-2.476689,1.544809
45221922.396948,-2.445071,1.623810
45229961.849819,-2.404489,1.830128
45238001.302689,-2.163297,1.997388
45246040.755560,-2.172648,1.805030
45254080.208430,-2.015368,2.060371
45262119.661301,-1.734490,2.590584
45270159.114171,-1.577029,2.218430
45278198.567042,-1.623829,2.540537
45286238.019913,-1.464470,2.313210
45294277.472783,-1.181012,2.157661
45302316.925654,-1.102291,2.812956
45310356.378524,-1.006104,2.563701
45318395.831395,-0.886444,2.719965
45326435.284265,-0.634195,2.692479
45334474.737136,-0.412340,2.559913
45342514.190007,-0.176581,2.955462
45350553.642877,-0.185705,2.839096
45358593.095748,0.095410,2.385323
45366632.548618,0.179693,2.589693
45374672.001489,0.322302,2.770599
45382711.454359,0.574082,2.638245
45390750.907230,0.854190,2.571392
45398790.360100,0.832440,2.291414
45406829.812971,1.183190,2.408751
45414869.265842,1.251872,2.315138
45422908.718712,1.455961,2.360169
45430948.171583,1.549295,2.175993
45438987.624453,1.627294,2.349656
45447027.077324,1.717409,2.332983
45455066.530194,1.788461,1.971001
45463105.983065,1.890647,1.615588
45471145.435936,2.123785,1.792272
45479184.888806,2.215808,1.779909
45487224.341677,2.294963,1.756762
45495263.794547,2.259384,1.473382
45503303.247418,2.503818,1.469685
45511342.700288,2.679480,1.168872
45519382.153159,2.819526,0.859616
45527421.606030,2.816316,0.613856
45535461.058900,2.757153,0.765539
45543500.511771,2.869672,0.546290
45551539.964641,2.956111,0.642903
45559579.417512,2.915091,0.223925
45567618.870382,2.966294,0.132581
45575658.323253,2.837073,-0.050694
45583697.776124,2.953517,-0.095000
45591737.228994,2.813967,-0.295057
45599776.681865,2.808375,-0.418277
45607816.134735,2.683282,-0.582187
45615855.587606,2.642821,-0.864361
45623895.040476,2.578102,-1.147854
45631934.493347,2.511986,-1.229395
45639973.946218,2.472558,-1.163776
45648013.399088,2.238871,-1.469786
45656052.851959,2.251715,-1.727827
45664092.304829,2.173074,-1.663379
45672131.757700,2.086121,-1.949086
45680171.210570,2.105652,-2.083412
45688210.663441,1.898922,-2.162680
45696250.116312,1.727165,-2.126502
45704289.569182,1.793792,-2.309887
45712329.022053,1.450639,-2.376498
45720368.474923,1.351599,-2.332648
45728407.927794,1.276572,-2.394156
45736447.380664,0.909475,-2.607149
45744486.833535,0.899455,-2.365355
45752526.286406,0.593741,-2.732686
45760565.739276,0.676276,-2.821597
45768605.192147,0.281358,-2.506303
45776644.645017,0.126627,-2.811194
45784684.097888,-0.061202,-2.724969
45792723.550758,-0.161862,-2.767783
45800763.003629,-0.221755,-2.419458
45808802.456499,-0.538944,-2.671543
45816841.909370,-0.709277,-2.461498
45824881.362241,-0.732253,-2.480351
45832920.815111,-1.045991,-2.567625
45840960.267982,-1.036390,-2.271094
45848999.720852,-1.385134,-2.406196
45857039.173723,-1.463881,-2.282125
45865078.626593,-1.498151,-2.037622
45873118.079464,-1.671914,-2.096348
45881157.532335,-2.019860,-1.860810
45889196.985205,-2.008070,-1.909149
45897236.438076,-2.175609,-1.922313
45905275.890946,-2.203204,-1.990715
45913315.343817,-2.466938,-1.434147
45921354.796687,-2.497105,-1.457236
45929394.249558,-2.561849,-1.308780
45937433.702429,-2.678112,-1.435288
45945473.155299,-2.693130,-1.061092
45953512.608170,-2.847728,-0.588622
45961552.061040,-2.798587,-0.825950
45969591.513911,-2.929193,-0.660580
45977630.966781,-2.800554,-0.459075
45985670.419652,-2.997215,-0.063872
45993709.872523,-2.983429,-0.216624
46001749.325393,-2.965262,0.098639
46009788.778264,-3.076818,-0.201268
46017828.231134,-2.978562,0.499240
46025867.684005,-2.979513,0.338030
46033907.136875,-2.806217,0.716333
46041946.589746,-2.881249,0.392605
46049986.042617,-2.864298,0.510843
46058025.495487,-2.650475,1.094757
46066064.948358,-2.660524,1.159983
46074104.401228,-2.402209,1.365359
46082143.854099,-2.387024,1.503117
46090183.306969,-2.283096,1.532194
46098222.759840,-2.398761,1.900730
46106262.212711,-2.095353,2.015636
46114301.665581,-1.989381,2.100630
46122341.118452,-2.035709,2.227316
46130380.571322,-1.937308,2.089566
46138420.024193,-1.376613,2.262459
46146459.477063,-1.472583,2.067873
46154498.929934,-1.277209,2.589603
46162538.382805,-1.086527,2.597459
46170577.835675,-1.048698,2.518076
46178617.288546,-0.842121,2.656524
46186656.741416,-0.726895,2.968693
46194696.194287,-0.417132,2.546110
46202735.647157,-0.357883,2.578504
46210775.100028,-0.258009,2.660458
46218814.552898,0.067731,2.698413
46226854.005769,0.332477,2.690625
46234893.458640,0.350290,2.637128
46242932.911510,0.364617,2.704120
46250972.364381,0.744802,2.540040
46259011.817251,0.900591,2.455169
46267051.270122,1.041910,2.534308
46275090.722992,1.245600,2.760784
46283130.175863,1.301801,2.434308
46291169.628734,1.451414,2.481990
46299209.081604,1.540424,2.335644
46307248.534475,1.688458,1.984718
46315287.987345,1.746336,2.272205
46323327.440216,2.063627,1.927082
46331366.893086,2.243180,2.002642
46339406.345957,2.314076,1.877559
46347445.798828,2.271007,1.845100
46355485.251698,2.443461,1.385944
46363524.704569,2.421420,1.594139
46371564.157439,2.584552,1.017125
46379603.610310,2.712283,1.058321
46387643.063180,2.613692,0.930919
46395682.516051,2.891147,0.890542
46403721.968922,2.762564,0.520847
46411761.421792,2.823828,0.402849
46419800.874663,2.804322,0.413543
46427840.327533,2.923004,-0.016463
46435879.780404,3.043639,0.104022
46443919.233274,2.931544,-0.074032
46451958.686145,2.848299,-0.346763
46459998.139016,2.773065,-0.357954
46468037.591886,2.843203,-0.787778
46476077.044757,2.691546,-0.758952
46484116.497627,2.582385,-1.080731
46492155.950498,2.581380,-1.128180
46500195.403368,2.509532,-1.444589
46508234.856239,2.468066,-1.667215
46516274.309110,2.326009,-1.490911
46524313.761980,2.440054,-1.469928
46532353.214851,2.137463,-1.705465
46540392.667721,1.958625,-1.828794
46548432.120592,1.919938,-2.091456
46556471.573462,1.731138,-2.162639
46564511.026333,1.666917,-2.321535
46572550.479203,1.369508,-2.490723
46580589.932074,1.327758,-2.555636
46588629.384945,1.056802,-2.515536
46596668.837815,1.036445,-2.600583
46604708.290686,0.739618,-2.552056
46612747.743556,0.803051,-2.580510
46620787.196427,0.554681,-2.420735
46628826.649297,0.381148,-2.682718
46636866.102168,0.280837,-2.811839
46644905.555039,0.042998,-2.673184
46652945.007909,-0.261466,-2.765908
46660984.460780,-0.406948,-2.960477
46669023.913650,-0.422842,-2.724815
46677063.366521,-0.473180,-2.860616
46685102.819391,-0.666105,-2.565904
46693142.272262,-0.900473,-2.427425
46701181.725133,-1.233443,-2.632915
46709221.178003,-1.312718,-2.419910
46717260.630874,-1.275488,-2.106118
46725300.083744,-1.574331,-2.189739
46733339.536615,-1.504641,-2.190887
46741378.989485,-1.702186,-2.270854
46749418.442356,-1.994936,-2.043329
46757457.895227,-1.960264,-2.182121
46765497.348097,-2.216667,-1.993896
46773536.800968,-2.326023,-1.569613
46781576.253838,-2.513345,-1.479512
46789615.706709,-2.588759,-1.476915
46797655.159579,-2.640994,-0.930523
46805694.612450,-2.634656,-1.283711
46813734.065321,-2.701263,-1.050769
46821773.518191,-2.663565,-0.753962
46829812.971062,-2.852265,-0.807425
46837852.423932,-2.774393,-0.450730
46845891.876803,-2.976350,-0.463485
46853931.329673,-2.881068,-0.291575
46861970.782544,-2.856856,-0.002352
46870010.235415,-2.858828,-0.017300
46878049.688285,-2.957644,0.196915
46886089.141156,-2.956359,0.316842
46894128.594026,-2.821626,0.345500
46902168.046897,-2.899179,0.764553
46910207.499767,-2.725675,0.975220
46918246.952638,-2.836118,0.956795
46926286.405509,-2.764114,1.379202
46934325.858379,-2.627564,1.138016
46942365.311250,-2.516575,1.584226
46950404.764120,-2.296446,1.451345
46958444.216991,-2.254075,1.729933
46966483.669861,-2.177295,1.870254
46974523.122732,-2.118893,1.963385
46982562.575602,-1.890427,1.957167
46990602.028473,-1.891435,2.415220
46998641.481344,-1.497302,2.178832
47006680.934214,-1.477420,2.494002
47014720.387085,-1.560853,2.323983
47022759.839955,-1.299319,2.424595
47030799.292826,-1.048875,2.583150
47038838.745696,-0.880812,2.601574
47046878.198567,-0.685841,2.469543
47054917.651438,-0.539789,2.528413
47062957.104308,-0.514964,2.976973
47070996.557179,-0.451690,2.958677
47079036.010049,-0.167054,2.643824
47087075.462920,0.082943,2.535260
47095114.915790,0.154644,2.909454
47103154.368661,0.387387,2.687884
47111193.821532,0.364319,2.462756
47119233.274402,0.788003,2.775320
47127272.727273,0.850402,2.614264
47135312.180143,1.010291,2.529204
47143351.633014,1.190216,2.506381
47151391.085884,1.393579,2.414242
47159430.538755,1.564023,2.417780
47167469.991626,1.670037,2.179344
47175509.444496,1.870200,2.210214
47183548.897367,1.878584,1.799693
47191588.350237,2.030604,1.706261
47199627.803108,2.353969,1.686050
47207667.255978,2.161542,1.654914
47215706.708849,2.305278,1.371962
47223746.161720,2.376528,1.254839
47231785.614590,2.485717,1.258405
47239825.067461,2.687192,1.103426
47247864.520331,2.605207,0.723821
47255903.973202,2.705967,0.740179
47263943.426072,2.780325,0.374699
47271982.878943,2.721920,0.488728
47280022.331814,2.787171,0.263591
47288061.784684,2.886506,0.314208
47296101.237555,2.853944,0.110343
47304140.690425,2.881222,0.125448
47312180.143296,2.875808,-0.281612
47320219.596166,2.784842,-0.646035
47328259.049037,2.784064,-0.765345
47336298.501908,2.771669,-0.668734
47344337.954778,2.612723,-0.755114
47352377.407649,2.631562,-1.042026
47360416.860519,2.496677,-0.939230
47368456.313390,2.366436,-1.189889
47376495.766260,2.236284,-1.680843
47384535.219131,2.302785,-1.581465
47392574.672001,2.291100,-1.751409
47400614.124872,2.031687,-1.585965
47408653.577743,1.831733,-1.648471
47416693.030613,1.949124,-2.041140
47424732.483484,1.786336,-1.888598
47432771.936354,1.693523,-2.078499
47440811.389225,1.431276,-2.039054
47448850.842095,1.278771,-2.281499
47456890.294966,1.198178,-2.564880
47464929.747837,0.939409,-2.494974
47472969.200707,0.820253,-2.520630
47481008.653578,0.597587,-2.622543
47489048.106448,0.517304,-2.624512
47497087.559319,0.296994,-2.430288
47505127.012189,0.145882,-2.579184
47513166.465060,-0.023690,-2.870150
47521205.917931,-0.136273,-2.838959
47529245.370801,-0.329078,-2.983507
47537284.823672,-0.400740,-2.610003
47545324.276542,-0.718699,-2.515093
47553363.729413,-1.034087,-2.725017
47561403.182283,-1.163166,-2.408366
47569442.635154,-1.163554,-2.575454
47577482.088025,-1.344094,-2.093037
47585521.540895,-1.471311,-2.620780
47593560.993766,-1.683016,-2.101226
47601600.446636,-1.748369,-2.239155
47609639.899507,-1.901261,-1.950874
47617679.352377,-2.185311,-1.761715
47625718.805248,-2.160907,-1.946128
47633758.258119,-2.372034,-1.809025
47641797.710989,-2.245346,-1.607605
47649837.163860,-2.486307,-1.608173
47657876.616730,-2.331931,-1.243662
47665916.069601,-2.640098,-1.093071
47673955.522471,-2.623667,-1.173692
47681994.975342,-2.781433,-1.083109
47690034.428213,-2.851703,-0.576703
47698073.881083,-2.894505,-0.738211
47706113.333954,-2.924070,-0.528366
47714152.786824,-2.918897,-0.210697
47722192.239695,-2.949363,0.049164
47730231.692565,-2.878528,0.025731
47738271.145436,-2.754013,0.175618
47746310.598307,-2.893692,0.330253
47754350.051177,-2.793845,0.402271
47762389.504048,-2.785264,0.565373
47770428.956918,-2.892575,0.802365
47778468.409789,-2.943814,0.861202
47786507.862659,-2.714224,1.400228
47794547.315530,-2.538940,1.174360
47802586.768400,-2.580697,1.260439
47810626.221271,-2.518800,1.507041
47818665.674142,-2.439645,1.652908
47826705.127012,-2.248571,1.439787
47834744.579883,-2.276122,2.145378
47842784.032753,-2.178270,1.610598
47850823.485624,-1.881053,1.916433
47858862.938494,-1.719595,2.433932
47866902.391365,-1.706770,2.132450
47874941.844236,-1.436014,2.469892
47882981.297106,-1.426851,2.407632
47891020.749977,-1.277141,2.489335
47899060.202847,-0.939052,2.493241
47907099.655718,-0.824450,2.434513
47915139.108588,-0.802509,2.939742
47923178.561459,-0.617697,2.934920
47931218.014330,-0.346479,2.681187
47939257.467200,-0.186547,2.679627
47947296.920071,0.080755,2.667259
47955336.372941,0.139827,2.687583
47963375.825812,0.324779,2.641329
47971415.278682,0.489151,2.657912
47979454.731553,0.827394,2.388084
47987494.184424,0.818534,2.492987
47995533.637294,1.025773,2.771023
48003573.090165,1.245565,2.383922
48011612.543035,1.329145,2.502676
48019651.995906,1.479696,2.138633
48027691.448776,1.696551,2.492285
48035730.901647,1.808921,2.076593
48043770.354518,1.730544,1.972968
48051809.807388,2.007374,1.898443
48059849.260259,2.037816,1.825500
48067888.713129,2.177085,1.484722
48075928.166000,2.304917,1.971248
48083967.618870,2.353213,1.569790
48092007.071741,2.454590,1.519342
48100046.524612,2.708524,1.132773
48108085.977482,2.702036,1.156653
48116125.430353,2.648766,0.629860
48124164.883223,2.797037,0.759688
48132204.336094,2.741632,0.542018
48140243.788964,2.739171,0.132370
48148283.241835,2.853934,0.160233
48156322.694706,2.938881,-0.010376
48164362.147576,2.929488,0.239061
48172401.600447,2.915379,-0.078958
48180441.053317,2.944907,-0.235198
48188480.506188,2.659951,-0.594408
48196519.959058,2.732331,-0.654694
48204559.411929,2.704426,-0.752984
48212598.864799,2.601586,-1.169406
48220638.317670,2.701288,-1.197157
48228677.770541,2.500762,-1.255040
48236717.223411,2.374783,-1.308771
48244756.676282,2.284507,-1.709371
48252796.129152,2.190520,-1.770101
48260835.582023,2.257587,-1.744283
48268875.034893,2.098546,-1.686500
48276914.487764,1.858205,-1.954708
48284953.940635,1.774393,-2.204717
48292993.393505,1.807256,-2.124957
48301032.846376,1.601663,-2.141667
48309072.299246,1.187258,-2.198131
48317111.752117,1.270038,-2.536636
48325151.204987,1.288533,-2.468826
48333190.657858,0.904915,-2.726177
48341230.110729,0.716065,-2.424509
48349269.563599,0.456358,-2.736082
48357309.016470,0.422648,-2.745398
48365348.469340,0.158811,-2.724459
48373387.922211,-0.016378,-2.894466
48381427.375081,-0.096995,-2.666101
48389466.827952,-0.265895,-2.802240
48397506.280823,-0.259064,-2.839846
48405545.733693,-0.485923,-2.826835
48413585.186564,-0.797315,-2.696712
48421624.639434,-0.945947,-2.840489
48429664.092305,-1.101801,-2.819599
48437703.545175,-1.218628,-2.544103
48445742.998046,-1.556241,-2.476827
48453782.450917,-1.520222,-2.616802
48461821.903787,-1.632820,-2.399063
48469861.356658,-1.837050,-1.904158
48477900.809528,-2.012231,-1.729492
48485940.262399,-2.103742,-1.865733
48493979.715269,-2.270138,-1.960679
48502019.168140,-2.299812,-1.544014
48510058.621011,-2.654115,-1.757656
48518098.073881,-2.558890,-1.442219
48526137.526752,-2.491719,-1.219874
48534176.979622,-2.793410,-1.055647
48542216.432493,-2.762390,-1.316462
48550255.885363,-2.808504,-0.453244
48558295.338234,-2.783474,-0.695971
48566334.791104,-2.740047,-0.446398
48574374.243975,-2.913861,-0.278357
48582413.696846,-2.788127,-0.342153
48590453.149716,-2.928087,0.022884
48598492.602587,-2.951079,0.305931
48606532.055457,-2.861591,0.387256
48614571.508328,-2.922600,0.381134
48622610.961198,-2.781198,0.568144
48630650.414069,-2.717386,0.597369
48638689.866940,-3.039348,0.918641
48646729.319810,-2.650344,0.788855
48654768.772681,-2.700201,1.132845
48662808.225551,-2.524096,1.361732
48670847.678422,-2.460917,1.190304
48678887.131292,-2.391988,1.590946
48686926.584163,-2.397629,1.646747
48694966.037034,-2.170106,1.743159
48703005.489904,-2.011800,1.757707
48711044.942775,-1.973327,1.908591
48719084.395645,-1.772779,2.044198
48727123.848516,-1.635722,2.326163
48735163.301386,-1.389031,2.012209
48743202.754257,-1.347693,2.516652
48751242.207128,-1.115320,2.414003
48759281.659998,-1.090116,2.558485
48767321.112869,-0.905248,2.807376
48775360.565739,-0.845955,2.453995
48783400.018610,-0.638644,2.615985
48791439.471480,-0.185000,2.501663
48799478.924351,-0.297329,2.501428
48807518.377222,-0.037554,2.833521
48815557.830092,0.065276,2.577578
48823597.282963,0.153186,2.751902
48831636.735833,0.422573,2.711906
48839676.188704,0.428788,2.831685
48847715.641574,0.623301,2.799177
48855755.094445,0.917596,2.453213
48863794.547316,1.178845,2.512141
48871834.000186,1.377736,2.257523
48879873.453057,1.464527,2.263486
48887912.905927,1.466225,2.344006
48895952.358798,1.646640,2.012035
48903991.811668,1.859006,2.111797
48912031.264539,1.937988,2.067342
48920070.717410,1.891574,1.973887
48928110.170280,2.168099,1.924771
48936149.623151,2.366291,1.722532
48944189.076021,2.570829,1.453705
48952228.528892,2.431949,1.240232
48960267.981762,2.637060,1.419173
48968307.434633,2.562426,0.958110
48976346.887503,2.597181,0.977033
48984386.340374,2.739746,0.568968
48992425.793245,2.883664,0.881169
49000465.246115,2.828819,0.595532
49008504.698986,2.856172,0.074859
49016544.151856,2.865583,0.175306
49024583.604727,2.835947,-0.030015
49032623.057597,2.827904,-0.092664
49040662.510468,2.737705,-0.195557
49048701.963339,2.788512,-0.438785
49056741.416209,2.743553,-0.596128
49064780.869080,2.892409,-0.525601
49072820.321950,2.601895,-1.056594
49080859.774821,2.654468,-0.951416
49088899.227691,2.598856,-1.300143
49096938.680562,2.407149,-1.258915
49104978.133433,2.248561,-1.587431
